GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41,HC01_EST_VC42,HC01_MOE_VC42,HC02_EST_VC42,HC02_MOE_VC42,HC01_EST_VC43,HC01_MOE_VC43,HC02_EST_VC43,HC02_MOE_VC43
1400000US12093910602,12093910602,"Census Tract 9106.02, Okeechobee County, Florida",651,133,64464,24255,95.5,8,62738,32278,0,6.3,-,**,0,6.3,-,**,4.5,8,-,**,0,6.3,-,**,0,6.3,-,**,0,6.3,-,**,0,6.3,-,**,95.5,8,62738,32278,0,6.3,-,**,21.4,9.4,80724,32655,35.6,11,88879,31261,43,12.4,34268,8356,553,122,72813,12976,33.3,12.7,81579,25546,66.7,12.7,69013,12873,81.6,13.3,79081,18178,14.6,11.5,28313,15670,3.8,5.3,81118,6426,98,58,24375,6660,57.1,36.5,28333,7520,36.7,33.8,26346,5074,20.4,28.3,-,**,42.9,36.5,12019,15641,26.5,31,-,**,16.3,25.3,-,**,36.1,(X),(X),(X),31.6,(X),(X),(X),61.2,(X),(X),(X)
1400000US12093990000,12093990000,"Census Tract 9900, Okeechobee County, Florida",0,136,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,136,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,136,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),-,(X),(X),(X),-,(X),(X),(X)
1400000US12095010200,12095010200,"Census Tract 102, Orange County, Florida",2467,210,55133,6152,91,4.2,56037,6526,4.5,3.1,23462,61118,0.6,1,-,**,2,1.9,31776,105303,0,1.7,-,**,1.9,1.5,66016,174836,0,1.7,-,**,10.7,5.3,65825,18905,81.6,6.2,54661,6462,11.6,5.9,37256,2412,48.4,6.5,75871,10618,25.5,4.7,50000,18258,14.6,3.3,31908,14155,534,156,80814,13428,28.5,11.4,116923,56730,71.5,11.4,71136,25256,84.1,11.5,88008,20718,7.5,6.2,47188,74017,8.4,10.3,-,**,1933,220,50648,7212,41.8,8.4,40068,7058,35.9,8.4,38765,3947,5.9,4.3,75139,50072,58.2,8.4,63375,13324,36.9,8.3,45978,7956,21.3,7,89044,44191,36.2,(X),(X),(X),41.6,(X),(X),(X),34.8,(X),(X),(X)
1400000US12095010300,12095010300,"Census Tract 103, Orange County, Florida",1871,160,44335,14237,92,5.3,44698,11988,4.6,4.7,13830,85601,0,2.2,-,**,2.4,2.7,52009,40321,0,2.2,-,**,0,2.2,-,**,1,1.5,-,**,9.5,6,26629,18787,82.5,8.1,48036,10562,7.4,5.9,42574,36586,39.1,5.5,61875,13487,18.5,5.7,50357,69023,35,6.2,16542,10055,480,131,67170,19386,33.8,13.2,69783,107892,66.3,13.2,66179,37742,77.5,20.1,97917,48028,14.2,17.4,65896,19583,8.3,11.4,-,**,1391,210,32011,10164,68.4,11.4,29167,12425,63.3,11.4,22444,13619,5.2,5.3,66696,49638,31.6,11.4,52179,17915,27.7,10.8,50250,25710,3.9,4.1,117411,41960,39.2,(X),(X),(X),46,(X),(X),(X),36.9,(X),(X),(X)
1400000US12095010400,12095010400,"Census Tract 104, Orange County, Florida",448,86,14385,3072,6.3,5.5,33636,89722,85.5,10.7,13250,3173,0,9,-,**,0,9,-,**,0,9,-,**,8.3,9.2,17798,6215,0,9,-,**,15,10.7,19583,4520,1.8,2.7,-,**,3.1,4.9,-,**,40.6,12.9,25104,21853,43.1,14.7,12019,9699,13.2,10.6,11597,5050,274,56,25208,19776,50.7,15.3,25781,21790,49.3,15.3,16813,25673,36.1,22.9,34886,8328,63.9,22.9,14361,2642,0,14.3,-,**,174,79,7222,5855,56.9,24.2,4375,5431,46.6,25.9,"2,500-",***,10.3,11,4750,183133,43.1,24.2,9813,2577,43.1,24.2,9813,2577,0,21.5,-,**,14.3,(X),(X),(X),10.6,(X),(X),(X),20.1,(X),(X),(X)
1400000US12095010500,12095010500,"Census Tract 105, Orange County, Florida",539,100,15863,3054,5,4.6,28906,31176,93.3,5.3,15863,2914,0,7.6,-,**,1.7,2.8,-,**,0,7.6,-,**,0,7.6,-,**,0,7.6,-,**,3.3,2.7,15000,24873,3.3,3.6,47750,37176,0,7.6,-,**,35.1,12.8,25450,18646,46.6,15.3,15650,12560,18.4,9.8,9427,3746,238,88,17037,19757,61.8,21.1,26350,22883,38.2,21.1,13221,11832,48.7,23.3,25700,46608,43.3,22.2,15509,9677,8,13.3,-,**,301,98,15142,10429,49.2,18.3,8750,2613,39.9,18.7,8021,1638,9.3,14.9,-,**,50.8,18.3,17074,15061,27.2,17.2,17200,29107,23.6,15.9,16908,26519,43,(X),(X),(X),63.4,(X),(X),(X),26.9,(X),(X),(X)
1400000US12095010802,12095010802,"Census Tract 108.02, Orange County, Florida",1587,119,52140,6877,86,5.5,51377,6482,4.9,4.2,165813,99354,0.3,0.5,-,**,3,2.5,55208,43617,0,2.6,-,**,4.4,4.1,35583,27590,1.4,1.5,19792,87490,9.1,5,23646,22551,81.6,6.1,52531,7041,9.3,4,33929,12805,50.2,6.1,71196,19291,28.4,5.8,40625,18507,12.1,3.8,20750,14120,632,109,68571,15095,32.9,10.8,60909,24300,67.1,10.8,77738,36179,83.4,9.1,67969,20257,13.8,8.5,66094,79738,2.8,3.3,"250,000+",***,955,143,38678,9371,54.9,9.5,36304,11793,34.5,9.2,29821,8050,20.4,8.1,51563,7195,45.1,9.5,39564,25511,34.6,9.4,30357,16363,10.6,6.3,94708,28586,29.9,(X),(X),(X),33.1,(X),(X),(X),27.9,(X),(X),(X)
1400000US12095011000,12095011000,"Census Tract 110, Orange County, Florida",1557,114,42181,8948,89.9,5,46702,10774,4.8,2.8,18750,7431,0,2.7,-,**,0,2.7,-,**,0,2.7,-,**,3.5,3.9,21250,1013,1.8,2.6,-,**,11.2,5.6,21563,2656,83.2,6.2,52755,9777,9.2,5.4,58646,18211,49.5,7.7,54688,14493,31.6,5.3,32857,7335,9.8,2.7,25333,16498,601,103,45912,13086,38.1,10.2,40799,26775,61.9,10.2,57778,28773,68.2,9.1,70167,11481,20.1,7.9,23424,20106,11.6,8.5,31452,26824,956,132,38929,6542,47.3,10.9,50750,18599,36.8,9,41591,19566,10.5,6.4,54688,16742,52.7,10.9,34950,6313,29.8,10.7,29205,12841,22.9,9.9,57917,60967,36.6,(X),(X),(X),39.8,(X),(X),(X),32.8,(X),(X),(X)
1400000US12095011100,12095011100,"Census Tract 111, Orange County, Florida",1422,92,52381,14921,85.7,6.9,56780,9232,7.2,5.7,36964,43649,0,2.9,-,**,1.5,1.7,247885,264365,0,2.9,-,**,4.4,4,38542,139418,1.2,1.8,-,**,11.7,4.9,30688,24926,76.4,7.1,58836,9748,13.1,7.1,32328,5009,36.3,8.2,65641,14172,29.5,5.5,57171,15865,21.2,3.1,43491,14517,688,99,68971,16043,28.3,8.8,74712,12686,71.7,8.8,64926,24437,74.1,8.6,81250,10816,19.3,8.4,37813,26595,6.5,4.7,42986,18401,734,131,36923,8744,41.4,11.7,38810,17281,27.1,9,37560,11503,14.3,8.9,66750,61485,58.6,11.7,35865,13525,49.9,11.7,30517,9313,8.7,6.2,62813,22837,26.1,(X),(X),(X),37.1,(X),(X),(X),14.3,(X),(X),(X)
1400000US12095011200,12095011200,"Census Tract 112, Orange County, Florida",1463,92,61996,8459,94.5,3.8,64539,8842,1.8,2.8,-,**,0,2.9,-,**,2.5,2.4,50721,27287,0,2.9,-,**,0.2,0.7,-,**,0.9,1.4,-,**,7.5,4.6,195637,141033,88.2,5.3,61754,8034,1.8,2.1,62321,11865,43.1,6.1,67604,23943,32.7,5.1,88304,28585,22.4,3.3,35327,12070,852,121,88214,28838,36.5,7,105809,37821,63.5,7,74911,19745,87.3,7.3,95000,26282,4.1,4.3,31902,27681,8.6,6.9,34946,151866,611,124,41545,9466,43.2,11.6,41141,7039,37.3,10.8,40163,10810,5.9,5.5,61429,9287,56.8,11.6,42260,24507,38.6,12.9,31742,14307,18.2,9.2,85313,10956,23,(X),(X),(X),28.4,(X),(X),(X),13.3,(X),(X),(X)
1400000US12095011300,12095011300,"Census Tract 113, Orange County, Florida",1975,170,67902,13032,94.9,3.9,71086,9970,1.9,3.1,-,**,0,2.1,-,**,2.3,2.2,31125,36462,0,2.1,-,**,0.9,1.2,-,**,0,2.1,-,**,7.4,3.6,65568,166763,88.4,4.6,71086,10696,3.7,3.5,27401,10391,49.3,5.5,78318,11297,36.1,4.4,68080,12046,10.9,3.6,42679,11042,940,138,77909,20971,47.1,12,86625,45916,52.9,12,71563,20905,80.7,10.8,96813,56572,15.7,10.1,39082,6235,3.5,4.2,58207,35162,1035,173,55511,17158,46,10.3,56250,20555,33.7,9.9,48250,22167,12.3,8.1,95855,36998,54,10.3,55511,26215,34.3,9.2,43250,16019,19.7,10,74778,8538,29.3,(X),(X),(X),25.4,(X),(X),(X),31.8,(X),(X),(X)
1400000US12095011600,12095011600,"Census Tract 116, Orange County, Florida",1620,104,29091,6871,34,6.9,37115,10169,60.1,5.4,25705,4802,0,2.6,-,**,2,2.7,19464,107720,0,2.6,-,**,3.1,3.5,8983,759,0.7,1.1,-,**,9.6,5.1,17156,141497,27.5,6.4,34917,7844,1.7,1.8,16607,19999,33.9,6.1,40339,19722,43,7,31528,9284,21.4,5.2,20515,10101,1004,120,31875,8327,44.8,9.7,22014,24176,55.2,9.7,34000,7898,52,9.5,36771,19333,39.5,9.4,15375,10392,8.5,5.9,36518,12144,616,112,23333,6388,43,15.3,25123,15842,31.5,12.8,18571,11373,11.5,7.7,42132,26724,57,15.3,22986,14256,40.7,14.8,14831,13341,16.2,9.1,60804,17289,35.9,(X),(X),(X),35,(X),(X),(X),35.7,(X),(X),(X)
1400000US12095011701,12095011701,"Census Tract 117.01, Orange County, Florida",1538,120,26289,4710,2,1.8,11667,86851,96.6,2.5,26387,4682,0,2.7,-,**,0,2.7,-,**,0,2.7,-,**,0,2.7,-,**,1.5,1.6,65104,111833,0.8,1.2,-,**,1.2,1.3,10000,2084,2.3,3,9052,9237,25.9,6,22664,9858,44.8,5.4,30469,8352,26.9,4.6,26759,9988,1030,145,32687,7718,47.1,9.3,21174,5074,52.9,9.3,40482,5247,34.1,9.1,34835,21065,57.4,9.8,24620,4218,8.5,6.2,41848,28064,508,123,23297,5866,66.1,13.2,21250,9682,52.4,15.7,15857,6824,13.8,11.9,24833,52464,33.9,13.2,25000,23565,25.6,11.9,23456,17284,8.3,7.9,101125,63533,41.5,(X),(X),(X),45.1,(X),(X),(X),30.7,(X),(X),(X)
1400000US12095011702,12095011702,"Census Tract 117.02, Orange County, Florida",1642,128,19278,3156,0.6,1.1,-,**,97.9,1.9,19440,3314,0,2.6,-,**,0.5,0.9,-,**,0,2.6,-,**,0,2.6,-,**,1,1.4,-,**,0.6,1.1,-,**,0,2.6,-,**,4.3,4,11298,9188,37.1,6.7,18934,7365,35.5,6.7,17377,5535,23.1,4.3,22472,6342,1042,142,23947,4827,62.8,9,18731,3437,37.2,9,31786,10165,34.3,10,39784,8325,56.4,9.5,17472,2371,9.3,6.4,24554,39378,600,135,11418,1722,50.2,13.8,12298,3122,47.2,12.9,11967,2543,3,4.6,-,**,49.8,13.8,9849,3017,36.7,13,9353,2686,13.2,9.3,22875,63780,26.8,(X),(X),(X),25.5,(X),(X),(X),29,(X),(X),(X)
1400000US12095012000,12095012000,"Census Tract 120, Orange County, Florida",2005,148,33910,3053,23.1,5.2,34411,3779,68.5,6.3,34069,4898,0.8,1.2,-,**,3,2.6,32419,58232,0,2.1,-,**,4.1,3.7,31983,63985,0.5,0.8,-,**,3.3,2.6,67607,115985,22.4,5.2,34661,4355,4.5,4.1,32854,36888,45.1,6.6,38056,6836,33.5,6.2,32708,6537,16.9,3.1,31183,5830,1312,187,32927,2307,59.1,9.1,30037,4575,40.9,9.1,42629,8603,42.5,10.3,42500,11742,55.3,10.1,28731,4281,2.1,2.4,40313,44881,693,177,31140,6640,40.5,15.2,31431,7403,29.4,14,29250,8150,11.1,9.9,69861,24741,59.5,15.2,30517,16020,46.6,15.2,27411,15447,12.8,9.3,63403,69061,29.7,(X),(X),(X),26.4,(X),(X),(X),35.8,(X),(X),(X)
1400000US12095012100,12095012100,"Census Tract 121, Orange County, Florida",2157,177,33639,8367,24.1,6,26797,17599,62.4,7,35720,11748,0,1.9,-,**,3.4,3.1,37774,12528,0,1.9,-,**,9.8,5.1,32316,22115,0.4,0.7,-,**,12.9,4.9,32132,17417,21,5.8,19868,26825,2.3,2.7,31801,46248,38.6,9.5,36731,10068,38.4,8.6,42367,13539,20.8,6.1,18188,4630,1436,215,35606,8109,51,10.1,28547,7913,49,10.1,39259,4772,41,9.6,48781,10387,42.1,10.9,25585,8124,16.9,8.1,28227,6920,721,168,17701,7278,52.3,14.3,14863,5094,44.1,13.9,14125,2150,8.2,8.6,70042,104111,47.7,14.3,38558,38234,39.1,14.5,17209,29936,8.6,9.2,69779,47828,30.7,(X),(X),(X),30.4,(X),(X),(X),31.2,(X),(X),(X)
1400000US12095012201,12095012201,"Census Tract 122.01, Orange County, Florida",1450,139,32430,7275,34.3,8.3,28991,4325,60.6,8.9,36379,9193,1,1.7,-,**,0,2.9,-,**,0,2.9,-,**,2.6,3,54152,3406,1.6,1.9,32396,11357,8.3,6.1,29844,40496,27.9,8.4,28519,8652,10.4,7.7,32336,29865,22.6,8.2,26792,36653,41.9,9,35273,8850,25,4.6,30795,12960,964,153,39773,11322,36.5,11.3,36842,15011,63.5,11.3,43409,12008,56.8,13.9,48077,8430,34.2,13.9,30526,7014,8.9,7.6,38229,11661,486,132,21715,1577,49.6,15,21784,1410,39.7,18.7,21336,746,9.9,14.4,23500,1111,50.4,15,21435,16685,47.3,15.7,20741,21334,3.1,4.7,-,**,28.7,(X),(X),(X),41.7,(X),(X),(X),2.7,(X),(X),(X)
1400000US12095012202,12095012202,"Census Tract 122.02, Orange County, Florida",1558,134,35595,5733,15,4.9,33750,15234,73.2,6.5,35421,6656,0,2.7,-,**,4.6,4.5,22165,41104,0,2.7,-,**,4.8,2.8,80848,80477,2.4,1.9,22375,7302,8.3,4.6,37009,79676,11.6,4.1,39063,11778,17.7,6.7,21372,6197,34.5,6.7,35648,8708,38,6,44300,22096,9.8,3.7,40893,5774,1203,154,36488,6129,51.8,7.1,29655,11242,48.2,7.1,39924,9566,46.5,8.9,54950,15546,41.4,9.9,27542,3448,12.1,7.6,28846,19665,355,125,27745,9855,35.2,20.1,21494,17480,35.2,20.1,21494,17480,0,11.3,-,**,64.8,20.1,28882,5927,54.1,18.6,30208,13316,10.7,11.7,-,**,33.2,(X),(X),(X),29.8,(X),(X),(X),26.2,(X),(X),(X)
1400000US12095012303,12095012303,"Census Tract 123.03, Orange County, Florida",2098,101,58280,8657,24,5,75089,36965,63.2,5.4,57328,13087,1.4,1.8,26705,105697,4.5,2.6,73281,83357,0,2,-,**,4.4,3.2,45750,74317,2.5,2.7,35294,17552,12.3,3.7,57628,35215,15.8,4,81842,7424,3.8,3.5,27102,43478,46.4,5.2,69621,16205,38.8,5.5,60108,3293,11.1,2.6,24438,5246,1797,131,59788,11793,56,5.9,60511,13394,44,5.9,56932,23112,71.8,6.6,69144,9229,24,7,30956,7269,4.2,4,45938,6577,301,105,27583,45036,73.1,17.1,28000,47031,64.8,17.7,13516,39319,8.3,9.4,73906,44319,26.9,17.1,27216,66330,22.9,15.7,26534,42704,4,7.1,-,**,26.9,(X),(X),(X),26.1,(X),(X),(X),23.6,(X),(X),(X)
1400000US12095012304,12095012304,"Census Tract 123.04, Orange County, Florida",2081,130,42581,2967,13.8,4.7,78375,5766,73.1,6,40199,8061,0,2,-,**,3.4,3.1,37375,23999,0,2,-,**,8.4,3.7,59600,27241,1.3,1.6,17750,34148,16.2,4.3,53672,32374,10.5,3.8,83125,8656,3.2,2.8,42069,70595,46.3,5.5,41760,11034,38.7,6,46736,8661,11.9,3.1,38125,17810,1602,177,39634,8356,50.9,9.2,30200,5682,49.1,9.2,54330,12606,56.2,10.3,58186,7245,36.4,9.8,23317,4775,7.4,4.4,36313,17387,479,158,41403,4937,30.3,14.8,37125,13340,28,14.7,35750,15440,2.3,3.6,-,**,69.7,14.8,42131,5128,42.6,16.3,28796,18463,27.1,16.9,58600,25670,44.8,(X),(X),(X),47.3,(X),(X),(X),36.5,(X),(X),(X)
1400000US12095012305,12095012305,"Census Tract 123.05, Orange County, Florida",2603,149,36258,3985,27.3,6.8,37000,11814,54.3,5.7,37830,10031,0,1.6,-,**,6.8,2.2,30993,1918,0,1.6,-,**,10.4,5.2,28669,27392,1.2,1.3,12422,60376,18.5,5.6,32788,13310,21.1,5.4,50769,23500,5.6,4.7,4613,6092,47.1,7,35018,9567,34.7,6.3,47043,21320,12.6,4.1,24205,15563,1697,252,50202,24111,54.3,10.2,38464,19921,45.7,10.2,60476,28495,53.9,9.2,57324,13165,32,8.8,32074,12205,14.1,6.5,38000,15413,906,225,22604,11406,57.1,14.6,18988,15316,46,15,12383,12215,11,8.2,50379,23329,42.9,14.6,25656,14607,27.5,13.7,21641,12192,15.5,10.7,44853,76857,29.4,(X),(X),(X),33.7,(X),(X),(X),21.3,(X),(X),(X)
1400000US12095012306,12095012306,"Census Tract 123.06, Orange County, Florida",1066,70,60548,7891,19.2,4.9,58750,14634,69.1,7.2,61627,7202,0,3.9,-,**,1.5,1.9,85500,105488,0,3.9,-,**,5.2,4.9,53380,51201,5,4.6,44095,75223,9.4,6.1,52778,26732,19.2,4.9,58750,14634,4.5,5.5,-,**,34.4,7.5,47147,11774,48.9,6.8,61969,6076,12.2,4.2,56477,13457,782,113,60196,9957,38.7,13.7,45677,10193,61.3,13.7,62426,8797,72.5,9.9,62118,11164,26.5,10,41250,18505,1,1.6,-,**,284,88,60341,15125,53.2,17.3,49712,12233,30.6,15.2,46375,5255,22.5,17.7,93333,55742,46.8,17.3,62443,8220,34.5,17.3,60455,20884,12.3,10.2,73194,28780,37.4,(X),(X),(X),32.4,(X),(X),(X),48.2,(X),(X),(X)
1400000US12095012307,12095012307,"Census Tract 123.07, Orange County, Florida",2188,195,34150,5276,25.1,6.4,45938,9947,65.3,8.3,32384,6818,0,1.9,-,**,0.6,1,48958,20115,2.2,3.4,-,**,6.7,4.4,36020,16621,0,1.9,-,**,12.2,5.1,35197,14116,21.8,5.9,46313,8844,4.8,5.2,7325,25015,32.7,7.1,30179,7951,45.7,7.5,41118,15436,16.7,4.3,38194,23820,1652,192,38750,11319,56.1,9.3,28841,7341,43.9,9.3,54107,14308,58.8,9.6,47316,11933,35,9.3,25288,11012,6.2,3.9,32895,15306,536,165,14329,15938,52.1,20.1,9083,3536,48.9,19.2,8611,3747,3.2,4.8,-,**,47.9,20.1,33750,16268,37.7,18.1,26860,12914,10.3,11.9,-,**,31.7,(X),(X),(X),29.7,(X),(X),(X),20,(X),(X),(X)
1400000US12095012401,12095012401,"Census Tract 124.01, Orange County, Florida",3126,191,36411,3398,30.2,5,41783,5120,61.1,5.1,35371,5348,0.5,0.7,-,**,1.4,1,65208,106822,0,1.3,-,**,4.7,2.6,28681,25232,2.1,2.2,40038,50975,9.9,3.5,31786,12111,26.1,4.9,42151,4371,9.7,3.6,27022,6170,52.7,6.1,39613,4761,29.7,5.5,38438,7914,7.9,2.4,22829,7488,1957,240,35362,5323,59.2,7.1,31854,6398,40.8,7.1,38750,9515,40.6,7.5,44184,7864,51.1,7.3,28109,5201,8.3,5.7,35714,21969,1169,223,36557,6627,45.3,12.9,33375,10800,41,12.7,26888,13189,4.4,3.2,54821,18141,54.7,12.9,40687,6002,38.1,12.7,39458,11367,16.6,8.4,47917,29071,30.1,(X),(X),(X),25,(X),(X),(X),30.5,(X),(X),(X)
1400000US12095012402,12095012402,"Census Tract 124.02, Orange County, Florida",1998,206,34084,3823,32.7,7.9,41810,11828,48.6,9.5,31235,6967,0,2.1,-,**,0,2.1,-,**,0,2.1,-,**,17.9,6.4,27974,10389,0.8,1.2,-,**,26.4,7.6,33202,7224,24.2,6.3,42069,12424,10.2,5.9,18372,12593,47.2,7.3,34915,4771,26.9,7.6,40503,6942,15.7,5.3,26065,14024,943,190,36875,11175,52,13,30278,20033,48,13,41097,12272,35.2,11.4,76250,53070,59.9,11.4,32201,13576,4.9,5.7,60645,45835,1055,213,29471,6488,64,12.8,25554,4566,49.3,14.2,23487,9204,14.7,9.8,37530,12363,36,12.8,34554,4594,29.4,12,31833,5007,6.6,6.3,101689,21687,36,(X),(X),(X),35,(X),(X),(X),35,(X),(X),(X)
1400000US12095012403,12095012403,"Census Tract 124.03, Orange County, Florida",1682,150,40648,7387,32.6,6.6,36767,19499,56.2,6,40308,9697,0,2.5,-,**,3.6,3.3,36010,11262,0,2.5,-,**,4.3,3.9,80099,62060,3.2,3.1,29954,110942,10.5,3.5,51888,5517,27.2,5.4,36767,19613,5.8,4.8,47623,77503,36.9,5.9,35691,7125,43.8,5.7,47696,8148,13.6,3.2,19453,23771,1111,135,46510,7597,45.6,9,36463,8898,54.4,9,50458,3113,56.2,9.4,51047,2544,35.7,8.9,33179,4065,8.1,5,31635,37303,571,150,24010,10236,43.6,14,23984,13820,37.1,14,17500,11221,6.5,5.5,48750,16935,56.4,14,24063,12014,35.7,14.9,24063,17113,20.7,14.1,33750,51672,21.6,(X),(X),(X),25.5,(X),(X),(X),10.7,(X),(X),(X)
1400000US12095012500,12095012500,"Census Tract 125, Orange County, Florida",1237,83,44920,6460,94.6,5,45330,7730,4.4,4.7,39137,307376,0,3.4,-,**,1,1.5,-,**,0,3.4,-,**,0,3.4,-,**,0,3.4,-,**,7.5,5.8,50507,72621,87.1,7.7,44973,7449,1.8,2.8,-,**,34.9,7.8,57500,33557,39.5,9.1,43224,17857,23.8,6.7,41377,3394,592,108,79500,26829,39.9,12,110127,64093,60.1,12,72188,27944,77.7,12.1,78000,15981,14,11.2,110245,84914,8.3,7.6,54766,146448,645,113,26125,19082,56.3,14.6,37946,26105,53.5,14.5,38006,26187,2.8,3,22250,35015,43.7,14.6,23500,15937,35.2,12.9,20284,18880,8.5,6.7,34375,202760,30.2,(X),(X),(X),31.1,(X),(X),(X),29.3,(X),(X),(X)
1400000US12095012600,12095012600,"Census Tract 126, Orange County, Florida",2142,147,72881,13116,95.8,3.8,67339,12852,1.5,1.8,147426,51504,0,2,-,**,2.7,3.3,85814,23453,0,2,-,**,0,2,-,**,0,2,-,**,1.8,2.1,"2,500-",***,93.9,4.4,72619,13871,0,2,-,**,40.7,5.4,82222,18775,42.9,5.1,58396,19256,16.4,3.1,45893,11208,1290,141,86853,18221,37.4,6.4,127976,38380,62.6,6.4,80948,27387,84.6,8.3,95804,21876,7.1,5.6,127946,44171,8.4,6.3,42151,13403,852,196,44593,20814,55.2,14.6,44767,25103,47.5,13.5,44099,24905,7.6,6,49554,91338,44.8,14.6,34912,59835,23.9,10.5,26827,44238,20.9,14.2,68750,36825,26.1,(X),(X),(X),25.6,(X),(X),(X),21.8,(X),(X),(X)
1400000US12095012701,12095012701,"Census Tract 127.01, Orange County, Florida",2450,148,56481,4547,94.5,4.1,56665,5653,2.8,2.4,119489,42485,0,1.7,-,**,0.6,0.9,-,**,0,1.7,-,**,2.1,3.2,-,**,0,1.7,-,**,2.7,3.4,35882,18799,93.9,4.3,56754,6523,0,1.7,-,**,55.7,4.5,57080,16226,34.3,4.4,63102,26709,10,2.7,31023,15781,1287,165,69375,22750,49.7,11.2,55613,33741,50.3,11.2,75859,26328,58.1,12.4,81944,30806,35.6,12.6,55558,13007,6.3,6.6,29801,19739,1163,197,44430,12037,48.1,8.4,48542,20739,44.5,9.6,45625,23033,3.6,3.8,72273,233450,51.9,8.4,43493,17327,33.6,9.7,27458,29453,18.3,8.8,69044,55399,27,(X),(X),(X),31.2,(X),(X),(X),21,(X),(X),(X)
1400000US12095012800,12095012800,"Census Tract 128, Orange County, Florida",1615,91,96964,9021,97.3,4.4,95842,11176,0,2.6,-,**,0,2.6,-,**,2.7,4.4,-,**,0,2.6,-,**,0,2.6,-,**,0,2.6,-,**,2.2,2,101583,40385,95.1,4.7,95357,12804,1.1,1.4,32045,28347,31.8,5.3,87841,18600,44,5.7,115313,12653,23.1,3.7,43281,23262,1030,123,108611,16760,47.9,6.8,100104,14198,52.1,6.8,122250,20306,88.6,6.5,116847,12578,9.1,5.8,43750,53711,2.2,2.5,140288,89448,585,127,46875,38984,55.6,14.5,25313,6762,47,13.5,23060,4017,8.5,8.9,73707,18653,44.4,14.5,85800,34245,29.6,15,74879,31774,14.9,10.6,106979,87047,25.6,(X),(X),(X),30.2,(X),(X),(X),17.4,(X),(X),(X)
